name,url,price,release,page
Super Trench Attack!,https://steamdb.info/app/311870/,$4.99 ,2014,85
Old School Musical,https://steamdb.info/app/398030/,$12.99 ,2018,85
The Hayseed Knight,https://steamdb.info/app/1332990/,$15.99 ,2020,85
LumbearJack,https://steamdb.info/app/1582290/,$12.99 ,2022,85
Impact Point,https://steamdb.info/app/1680550/,-,2022,85
Rage Wars,https://steamdb.info/app/554310/,$0.99 ,2016,85
Kaigrad,https://steamdb.info/app/1530760/,-,2021,85
qop 4,https://steamdb.info/app/966630/,$1.99 ,2018,85
Blackout Hospital,https://steamdb.info/app/2301510/,-,2023,85
Disgaea 2 PC,https://steamdb.info/app/495280/,$19.99 ,2017,85
Chess Evolved Online,https://steamdb.info/app/1064340/,-,2021,85
Pipe Push Paradise,https://steamdb.info/app/721390/,$9.99 ,2018,85
Polda 3,https://steamdb.info/app/2175650/,$3.99 ,2022,85
Life Tastes Like Cardboard,https://steamdb.info/app/1114090/,-,2019,85
KAPITAL PUNISHMENT 22XX,https://steamdb.info/app/2217680/,$4.99 ,2023,85
Lotion samurai,https://steamdb.info/app/1291370/,$1.99 ,2020,85
Monkey GO Happy,https://steamdb.info/app/1192940/,-,2019,85
Zombie Apocalypse Survival Simulator,https://steamdb.info/app/2152190/,$1.99 ,2022,85
Mini Pipes - A Logic Puzzle Pipes Game,https://steamdb.info/app/1888660/,$0.99 ,2022,85
Batman™: Arkham Knight,https://steamdb.info/app/208650/,$19.99 ,2015,85
112 Operator,https://steamdb.info/app/793460/,$4.99 ,2020,85
Bio Prototype,https://steamdb.info/app/1498040/,$4.99 ,2023,85
Sakura no Mori † Dreamers,https://steamdb.info/app/749520/,$17.99 ,2017,85
FoxTail,https://steamdb.info/app/581360/,$9.99 ,2018,85
100 hidden eternals,https://steamdb.info/app/1480120/,$1.99 ,2020,85
Shadowrun Returns,https://steamdb.info/app/234650/,$14.99 ,2013,85
Man of the House,https://steamdb.info/app/1148150/,$19.99 ,2019,85
FATAL FRAME / PROJECT ZERO: Mask of the Lunar Eclipse,https://steamdb.info/app/2130460/,$49.99 ,2023,85
Monster Girl Club Bifrost,https://steamdb.info/app/1150720/,$19.99 ,2020,85
1bitHeart,https://steamdb.info/app/618720/,$2.99 ,2017,85
Deisim,https://steamdb.info/app/525680/,$14.99 ,2022,85
Gadgeteer,https://steamdb.info/app/746560/,$14.99 ,2020,85
NieR Replicant™ ver.1.22474487139...,https://steamdb.info/app/1113560/,$59.99 ,2021,85
Duskers,https://steamdb.info/app/254320/,$19.99 ,2016,85
Train Valley,https://steamdb.info/app/353640/,$1.79 ,2015,85
Vanishing Realms™,https://steamdb.info/app/322770/,$19.99 ,2019,85
FOCUS on YOU,https://steamdb.info/app/1032670/,$11.99 ,2019,85
Mountain,https://steamdb.info/app/313340/,$0.99 ,2014,85
Oppai Muse,https://steamdb.info/app/1263160/,$1.99 ,2020,85
天降锦鲤 ~ My Lucky Koi,https://steamdb.info/app/1184420/,$4.99 ,2019,85
Orten Was The Case,https://steamdb.info/app/1785420/,$14.99 ,2023,85
Immortal Mantis,https://steamdb.info/app/1878570/,$1.99 ,2022,85
觅光：第一章 - Seeking Light : Chapter 1,https://steamdb.info/app/2305480/,-,2023,85
Supaplex,https://steamdb.info/app/833140/,$14.99 ,2018,85
Merry Glade,https://steamdb.info/app/838390/,$3.99 ,2018,85
Show It 2 Me,https://steamdb.info/app/622270/,-,2017,85
LUL inc.,https://steamdb.info/app/1824080/,$4.99 ,2022,85
Counter-Strike: Condition Zero,https://steamdb.info/app/80/,$9.99 ,2004,80
Lovers in a Dangerous Spacetime,https://steamdb.info/app/252110/,$14.99 ,2015,80
TheoTown,https://steamdb.info/app/1084020/,$7.99 ,2019,80
The Farmer Was Replaced,https://steamdb.info/app/2060160/,$6.99 ,2023,80
Roots of Pacha,https://steamdb.info/app/1245560/,$17.49 ,2023,80
A Shopping Trip to Eklan Tor,https://steamdb.info/app/1404360/,-,2020,80
Escape the Backrooms,https://steamdb.info/app/1943950/,$9.99 ,2022,80
Monster Sanctuary,https://steamdb.info/app/814370/,$19.99 ,2020,80
Devil May Cry HD Collection,https://steamdb.info/app/631510/,$9.89 ,2018,80
Just Cause 2: Multiplayer Mod,https://steamdb.info/app/259080/,-,2013,80
Supipara - Chapter 1 Spring Has Come!,https://steamdb.info/app/496350/,$14.99 ,2016,80
Tetrobot and Co.,https://steamdb.info/app/235980/,$9.99 ,2013,80
Zup! Zero,https://steamdb.info/app/610360/,$1.99 ,2017,80
Orakyubu,https://steamdb.info/app/1654900/,-,2021,80
Kingdom Two Crowns,https://steamdb.info/app/701160/,$19.99 ,2018,80
Wytchwood,https://steamdb.info/app/729000/,$19.99 ,2021,80
Monument Valley 2: Panoramic Edition,https://steamdb.info/app/1927740/,$7.99 ,2022,80
HOPE LEFT ME,https://steamdb.info/app/2268470/,$1.99 ,2023,80
RoboCop: Rogue City,https://steamdb.info/app/1681430/,$49.99 ,2023,80
Take Me To The Dungeon!!,https://steamdb.info/app/1793250/,$10.99 ,2023,80
PLAYNE : The Meditation Game,https://steamdb.info/app/865540/,$14.99 ,2020,80
Uncrashed : FPV Drone Simulator,https://steamdb.info/app/1682970/,$14.99 ,2021,80
SHEEPO,https://steamdb.info/app/1281790/,$9.99 ,2020,80
Mount & Blade,https://steamdb.info/app/22100/,$9.99 ,2008,80
Wilmot's Warehouse,https://steamdb.info/app/839870/,$14.99 ,2019,80
Durka Simulator,https://steamdb.info/app/1450150/,-,2023,80
HIVESWAP: ACT 1,https://steamdb.info/app/623940/,$7.99 ,2017,80
노베나 디아볼로스,https://steamdb.info/app/1210030/,$18.99 ,2020,80
tomorrow won't come for those without ██████,https://steamdb.info/app/1334700/,$1.99 ,2020,80
Fallen Hero: Rebirth,https://steamdb.info/app/800620/,$6.99 ,2018,80
SUPERHOT,https://steamdb.info/app/322500/,$24.99 ,2016,80
System Shock,https://steamdb.info/app/482400/,$17.99 ,2023,80
Projekt: Passion - Season 1,https://steamdb.info/app/2173800/,$11.99 ,2023,80
Zombie Night Terror,https://steamdb.info/app/416680/,$12.99 ,2016,80
Koi Farm,https://steamdb.info/app/1518810/,$2.99 ,2021,80
Ex-Zodiac,https://steamdb.info/app/1249480/,$9.99 ,2022,80
群侠传，启动！,https://steamdb.info/app/2098790/,-,2022,80
The Vale: Shadow of the Crown,https://steamdb.info/app/989790/,$19.99 ,2021,80
GAROU: MARK OF THE WOLVES,https://steamdb.info/app/366240/,$9.99 ,2016,80
Just Cause 2,https://steamdb.info/app/8190/,$14.99 ,2010,80
Deathsmiles,https://steamdb.info/app/314180/,$19.99 ,2016,80
To The Core,https://steamdb.info/app/1988550/,$7.99 ,2023,80
140,https://steamdb.info/app/242820/,$4.99 ,2013,80
Bear's Restaurant,https://steamdb.info/app/1687550/,$12.99 ,2021,80
Beeny,https://steamdb.info/app/2125770/,$0.99 ,2022,80
Poly Bridge,https://steamdb.info/app/367450/,$9.99 ,2016,80
STAR WARS™ Knights of the Old Republic™,https://steamdb.info/app/32370/,$9.99 ,2009,80
Tropico 4,https://steamdb.info/app/57690/,$14.99 ,2011,80
Rogue: Genesia,https://steamdb.info/app/2067920/,$8.99 ,2022,80
Sucker for Love: Prelude,https://steamdb.info/app/1820740/,-,2021,80
Selaco,https://steamdb.info/app/1592280/,$22.49 ,2024,95
VenusBlood FRONTIER International,https://steamdb.info/app/1189440/,$39.99 ,2020,95
Assemble with Care,https://steamdb.info/app/1202900/,$3.19 ,2020,95
Old School RuneScape,https://steamdb.info/app/1343370/,-,2021,95
NEKO-MIMI SWEET HOUSEMATES Vol. 1,https://steamdb.info/app/1789650/,$15.99 ,2022,95
Paradise Marsh,https://steamdb.info/app/1709170/,$14.99 ,2022,95
Retrograde Arena,https://steamdb.info/app/1055210/,-,2020,95
SHINOBI NON GRATA,https://steamdb.info/app/1796870/,$14.99 ,2023,95
Fate/EXTELLA,https://steamdb.info/app/511680/,$39.99 ,2017,95
The Legend of Heroes: Kuro no Kiseki,https://steamdb.info/app/1811950/,$49.99 ,2022,95
TM - Prologue,https://steamdb.info/app/1614730/,-,2021,95
Arcana Alchemia,https://steamdb.info/app/2527460/,$29.99 ,2023,95
100 hidden birds,https://steamdb.info/app/1473050/,$0.49 ,2020,95
Why do you love me?,https://steamdb.info/app/2802790/,$0.99 ,2024,95
Transport Fever 2,https://steamdb.info/app/1066780/,$39.99 ,2019,95
ULTIMATE HARDBASS DEFENCE,https://steamdb.info/app/915460/,$3.99 ,2019,95
Sam & Max Save the World,https://steamdb.info/app/1440440/,$19.99 ,2020,95
Ruff Ghanor,https://steamdb.info/app/2087460/,$14.99 ,2024,95
Hustle Cat,https://steamdb.info/app/453340/,$19.99 ,2016,95
Tinyfolks,https://steamdb.info/app/1909420/,$3.99 ,2022,95
9-nine-:NewEpisode,https://steamdb.info/app/1890120/,$9.99 ,2022,95
"Guns, Gore & Cannoli",https://steamdb.info/app/322210/,$2.99 ,2015,95
Bot Vice,https://steamdb.info/app/491040/,$1.99 ,2016,95
Rise of the Triad: Ludicrous Edition,https://steamdb.info/app/1421490/,$9.99 ,2023,95
Angry Video Game Nerd I & II Deluxe,https://steamdb.info/app/1162960/,$9.99 ,2020,95
Blackwell Unbound,https://steamdb.info/app/80340/,$4.99 ,2012,95
Farm Frenzy Collection,https://steamdb.info/app/391000/,$19.99 ,2015,95
Knightmare Tower,https://steamdb.info/app/298400/,$3.99 ,2014,95
FOREWARNED,https://steamdb.info/app/1562420/,$12.99 ,2024,95
STAR WARS™ Jedi Knight II - Jedi Outcast™,https://steamdb.info/app/6030/,$9.99 ,2003,95
Pocket Mirror ~ GoldenerTraum,https://steamdb.info/app/1899060/,$19.99 ,2023,95
Strangeland,https://steamdb.info/app/1369520/,$14.99 ,2021,95
Spark the Electric Jester,https://steamdb.info/app/601810/,$7.99 ,2017,95
Bright Lights of Svetlov,https://steamdb.info/app/1630920/,$4.99 ,2021,95
Timberman VS,https://steamdb.info/app/943380/,$1.99 ,2018,95
White Mourning: Museum In Pale,https://steamdb.info/app/2197490/,-,2022,95
I’m going to die if I don’t eat sushi!,https://steamdb.info/app/2000280/,$3.99 ,2022,95
Halo Wars: Definitive Edition,https://steamdb.info/app/459220/,$19.99 ,2017,95
Chrono Ark,https://steamdb.info/app/1188930/,$24.99 ,2024,95
Tape to Tape,https://steamdb.info/app/1566200/,$19.99 ,2023,95
Boss of this gym,https://steamdb.info/app/1396890/,$0.99 ,2021,95
寄甡 Symbiotic Love,https://steamdb.info/app/948830/,$6.99 ,2019,95
Turbo Kid,https://steamdb.info/app/1733250/,$19.99 ,2024,95
Chicken Invaders Universe,https://steamdb.info/app/1510460/,-,2022,95
Elsinore,https://steamdb.info/app/512890/,$9.99 ,2019,95
Hellish Quart,https://steamdb.info/app/1000360/,$16.99 ,2021,95
Farlanders,https://steamdb.info/app/1318740/,$14.99 ,2023,95
Fatal Twelve,https://steamdb.info/app/620210/,$19.99 ,2018,95
El Tango de la Muerte,https://steamdb.info/app/701380/,$4.99 ,2018,95
Fruit Salad,https://steamdb.info/app/1848520/,$1.99 ,2023,95
Atelier Rorona ~The Alchemist of Arland~ DX,https://steamdb.info/app/936160/,$39.99 ,2018,83
Gurumin: A Monstrous Adventure,https://steamdb.info/app/322290/,$2.99 ,2015,83
Press X to Not Die,https://steamdb.info/app/402330/,$2.99 ,2017,83
Yes My Lord,https://steamdb.info/app/1802850/,$14.99 ,2022,83
Triple Town,https://steamdb.info/app/209950/,$9.99 ,2012,83
镜花饴情 Mirage Sugar Acacia,https://steamdb.info/app/2404110/,$2.39 ,2024,83
Kubinashi Recollection,https://steamdb.info/app/1635980/,$11.99 ,2021,83
Quell Memento,https://steamdb.info/app/348440/,$3.99 ,2015,83
Froggo's Adventure: Verdant Venture,https://steamdb.info/app/2854780/,$0.99 ,2024,83
100 hidden birds 2,https://steamdb.info/app/1766790/,$0.79 ,2021,83
Team Fortress 2,https://steamdb.info/app/440/,-,2007,83
Secrets of Grindea,https://steamdb.info/app/269770/,$14.99 ,2024,83
Battle Brothers,https://steamdb.info/app/365360/,$29.99 ,2017,83
Starcom: Nexus,https://steamdb.info/app/863590/,$9.99 ,2019,83
GRANDIA HD Remaster,https://steamdb.info/app/1034860/,$19.99 ,2019,83
Sky Knights,https://steamdb.info/app/595430/,$9.99 ,2017,83
Talented,https://steamdb.info/app/2435090/,$3.99 ,2023,83
Star Drift Evolution,https://steamdb.info/app/1005400/,$14.99 ,2021,83
Loot Box Quest,https://steamdb.info/app/758500/,$0.99 ,2017,83
The Break-In,https://steamdb.info/app/1397390/,$19.99 ,2023,83
Praetorians - HD Remaster,https://steamdb.info/app/1100420/,$19.99 ,2020,83
Lost Nova,https://steamdb.info/app/1603410/,$14.99 ,2022,83
封神榜2022,https://steamdb.info/app/1807750/,$9.99 ,2022,83
江湖问情,https://steamdb.info/app/2745740/,-,2024,83
Ooblets,https://steamdb.info/app/593150/,$29.99 ,2023,83
Near Death,https://steamdb.info/app/327560/,$7.99 ,2016,83
The Book of Unwritten Tales 2,https://steamdb.info/app/279940/,$29.99 ,2015,83
Sacrifice,https://steamdb.info/app/38440/,$9.99 ,2009,83
Gilded Shadows,https://steamdb.info/app/1875950/,$29.99 ,2022,83
LineWay,https://steamdb.info/app/661430/,$0.99 ,2017,83
东方心之解束~Saving from the devil,https://steamdb.info/app/2015700/,$4.99 ,2022,83
FINAL FANTASY IV,https://steamdb.info/app/1173800/,$17.99 ,2021,83
Dark Echo,https://steamdb.info/app/368650/,$2.99 ,2015,83
Supercharged Robot VULKAISER,https://steamdb.info/app/349680/,$4.99 ,2015,83
UBERMOSH:SANTICIDE,https://steamdb.info/app/898450/,$0.99 ,2018,83
A Bewitching Revolution,https://steamdb.info/app/968500/,-,2019,83
The Banner Saga 2,https://steamdb.info/app/281640/,$24.99 ,2016,83
Cube Racer,https://steamdb.info/app/705210/,-,2017,83
Dungeon Keeper Gold™,https://steamdb.info/app/1996630/,$4.99 ,2024,83
Cross Maid,https://steamdb.info/app/1424870/,$2.99 ,2021,83
Grand Theft Auto V,https://steamdb.info/app/271590/,$20.40 ,2015,83
Vagante,https://steamdb.info/app/323220/,$14.99 ,2018,83
King's Quest,https://steamdb.info/app/345390/,-,2015,83
SimRail - The Railway Simulator,https://steamdb.info/app/1422130/,$34.99 ,2023,83
Sail Forth,https://steamdb.info/app/1031460/,$19.99 ,2022,83
Avernum: Escape From the Pit,https://steamdb.info/app/208400/,$9.99 ,2012,83
Rewrite+,https://steamdb.info/app/1680000/,$49.99 ,2021,83
Disney•Pixar Cars,https://steamdb.info/app/331160/,$19.99 ,2015,83
Fhtagn Simulator,https://steamdb.info/app/2050590/,$7.99 ,2022,83
Save Jesus,https://steamdb.info/app/509220/,$1.99 ,2016,83
Black Book,https://steamdb.info/app/1138660/,$24.99 ,2021,76
We Were Here Expeditions: The FriendShip,https://steamdb.info/app/2296990/,$2.59 ,2023,76
Wolf Tails,https://steamdb.info/app/822930/,$9.99 ,2018,76
Touhou Mystery Reel,https://steamdb.info/app/1791610/,-,2022,76
Charlie in the Moistverse of Madness,https://steamdb.info/app/1908670/,-,2022,76
The Long Dark,https://steamdb.info/app/305620/,$11.99 ,2017,76
ONE PIECE: PIRATE WARRIORS 4,https://steamdb.info/app/1089090/,$39.99 ,2020,76
Hush Hush - Only Your Love Can Save Them,https://steamdb.info/app/782250/,$19.99 ,2023,76
Infested Planet,https://steamdb.info/app/204530/,$14.99 ,2014,76
You Have to Win the Game,https://steamdb.info/app/286100/,-,2014,76
Zup! 5,https://steamdb.info/app/645090/,$1.99 ,2017,76
Planet Coaster,https://steamdb.info/app/493340/,$44.99 ,2016,76
Outlast 2,https://steamdb.info/app/414700/,$29.99 ,2017,76
Pavlov,https://steamdb.info/app/555160/,$24.99 ,2017,76
Melody's Escape,https://steamdb.info/app/270210/,$9.99 ,2016,76
The Legend of Heroes: Trails in the Sky the 3rd,https://steamdb.info/app/436670/,$29.99 ,2017,76
Super Jigsaw Puzzle: Generations,https://steamdb.info/app/1036950/,-,2019,76
12 Labours of Hercules,https://steamdb.info/app/342580/,$2.99 ,2015,76
Her World,https://steamdb.info/app/2119940/,$14.99 ,2022,76
Forts,https://steamdb.info/app/410900/,$14.99 ,2017,76
"Peace, Death!",https://steamdb.info/app/588690/,$1.49 ,2017,76
From Frontier,https://steamdb.info/app/1348180/,$15.99 ,2020,76
Singularity™,https://steamdb.info/app/42670/,$29.99 ,2010,76
Baldr Sky,https://steamdb.info/app/741140/,$49.99 ,2019,76
Driftwood,https://steamdb.info/app/2223700/,$11.99 ,2023,76
Tales of Berseria™,https://steamdb.info/app/429660/,$49.99 ,2017,76
Wolfenstein: The New Order,https://steamdb.info/app/201810/,$19.99 ,2014,76
Farming Simulator 15,https://steamdb.info/app/313160/,$12.99 ,2014,76
Assault Android Cactus+,https://steamdb.info/app/250110/,$19.99 ,2015,76
Ancient Dungeon,https://steamdb.info/app/1125240/,$19.99 ,2021,76
The Last Clockwinder,https://steamdb.info/app/1755100/,$14.99 ,2022,76
Cheeky Chooks,https://steamdb.info/app/922460/,-,2018,76
Chicken Invaders 2,https://steamdb.info/app/449550/,$3.99 ,2016,76
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,https://steamdb.info/app/349040/,$19.99 ,2016,76
Distance,https://steamdb.info/app/233610/,$24.99 ,2018,76
Tavern Master,https://steamdb.info/app/1525700/,$4.94 ,2021,76
My Vow to My Liege,https://steamdb.info/app/1146970/,$9.99 ,2020,76
Serious Sam Fusion 2017 (beta),https://steamdb.info/app/564310/,$11.00 ,-,76
Subnautica: Below Zero,https://steamdb.info/app/848450/,$29.99 ,2021,76
Overload,https://steamdb.info/app/448850/,$29.99 ,2018,76
The Baby In Yellow,https://steamdb.info/app/2291340/,$8.99 ,2023,76
Golden Treasure: The Great Green,https://steamdb.info/app/1065100/,$19.99 ,2019,76
Owinka Shooter,https://steamdb.info/app/2062930/,-,2022,76
Baldur's Gate: Enhanced Edition,https://steamdb.info/app/228280/,$19.99 ,2013,76
CHAOS;CHILD,https://steamdb.info/app/970570/,$24.99 ,2019,76
Withering Rooms,https://steamdb.info/app/2006140/,$24.99 ,2024,76
EMPTY SHELL: PROLOGUE,https://steamdb.info/app/2224850/,-,2023,76
Crystal Caves HD,https://steamdb.info/app/1330890/,$7.99 ,2020,76
Resident Evil,https://steamdb.info/app/304240/,$4.99 ,2015,76
Dead Space (2008),https://steamdb.info/app/17470/,$19.99 ,2009,76
Tuition Academia,https://steamdb.info/app/1880710/,$9.99 ,2022,66
Mr. Massagy,https://steamdb.info/app/511350/,$5.58 ,2016,66
100 hidden cats 2,https://steamdb.info/app/1679320/,$1.99 ,2021,66
Tina & Rook! Cookie Quest!,https://steamdb.info/app/2092750/,-,2022,66
Party Hard,https://steamdb.info/app/356570/,$9.99 ,2015,66
Job Simulator,https://steamdb.info/app/448280/,$19.99 ,2016,66
Element TD 2 - Tower Defense,https://steamdb.info/app/1018830/,$14.99 ,2021,66
Superdimension Neptune VS Sega Hard Girls,https://steamdb.info/app/571530/,$19.99 ,2017,66
Heave Ho,https://steamdb.info/app/905340/,$9.99 ,2019,66
Receiver 2,https://steamdb.info/app/1129310/,$19.93 ,2020,66
Nameless ~The one thing you must recall~,https://steamdb.info/app/337930/,$29.99 ,2014,66
Vampire: The Masquerade — Parliament of Knives,https://steamdb.info/app/1266100/,$11.99 ,2021,66
High School Odyssey,https://steamdb.info/app/1353920/,$8.99 ,2023,66
qop 2,https://steamdb.info/app/757330/,$1.99 ,2017,66
Sherlock Holmes: Crimes and Punishments,https://steamdb.info/app/241260/,$10.50 ,2014,66
Stay! Stay! Democratic People's Republic of Korea!,https://steamdb.info/app/512060/,$9.99 ,2017,66
Mutant Football League,https://steamdb.info/app/529520/,$14.99 ,2017,66
Maitetsu,https://steamdb.info/app/714800/,$14.99 ,2018,66
Enigmatis 3: The Shadow of Karkhala,https://steamdb.info/app/495110/,$14.99 ,2016,66
Tres-Bashers,https://steamdb.info/app/1595640/,$9.99 ,2021,66
Lockheart Indigo,https://steamdb.info/app/1345470/,-,2020,66
Cat Search In The Wild West,https://steamdb.info/app/2631580/,-,2024,66
Magicube,https://steamdb.info/app/2216120/,$2.99 ,2023,66
No More Future,https://steamdb.info/app/2091790/,-,2022,66
Orc Massage,https://steamdb.info/app/1129540/,$14.99 ,2022,66
Parasitic Evil,https://steamdb.info/app/1997470/,$9.99 ,2023,66
YOHANE THE PARHELION -BLAZE in the DEEPBLUE-,https://steamdb.info/app/2404370/,$29.99 ,2023,66
SLUDGE LIFE,https://steamdb.info/app/1144770/,$14.99 ,2021,66
Gladio and Glory,https://steamdb.info/app/1527910/,-,2021,66
Tennis Elbow 2013,https://steamdb.info/app/346470/,$8.99 ,2015,66
Gnomes & Goblins (preview),https://steamdb.info/app/490840/,-,2016,66
The Longest Walk,https://steamdb.info/app/2111060/,-,2022,66
Quickscoper Doge: The Dank Illuminati Memes,https://steamdb.info/app/690420/,$4.20 ,2020,66
Dark Deception,https://steamdb.info/app/332950/,-,2018,66
Ultra Street Fighter® IV,https://steamdb.info/app/45760/,$3.89 ,2014,66
NITE Team 4 - Military Hacking Division,https://steamdb.info/app/544390/,$19.99 ,2019,66
Synth Riders,https://steamdb.info/app/885000/,$24.99 ,2019,66
Banana Shooter,https://steamdb.info/app/1949740/,-,2022,66
Rogue Fable III,https://steamdb.info/app/956450/,$9.99 ,2021,66
Jimmy and the Pulsating Mass,https://steamdb.info/app/706560/,$14.99 ,2018,66
Darkarta: A Broken Heart's Quest Collector's Edition,https://steamdb.info/app/601530/,$9.99 ,2017,66
BattleBit Remastered,https://steamdb.info/app/671860/,$14.99 ,2023,66
Atelier Ryza 3: Alchemist of the End & the Secret Key,https://steamdb.info/app/1999770/,$59.99 ,2023,66
Sword and Fairy 4,https://steamdb.info/app/681820/,-,2017,66
Anonymous Hacker Simulator: Prologue,https://steamdb.info/app/2487070/,-,2023,66
Learn Japanese RPG: Hiragana Forbidden Speech,https://steamdb.info/app/1114950/,$19.99 ,2023,66
Golden Krone Hotel,https://steamdb.info/app/497800/,$9.99 ,2017,66
Why Am I Dead At Sea,https://steamdb.info/app/359400/,$4.99 ,2015,66
The Room Syndrome,https://steamdb.info/app/1114030/,-,2019,66
Cat Slide Tiles,https://steamdb.info/app/1646030/,$1.99 ,2021,66
To Be or Not to Be,https://steamdb.info/app/2190290/,$12.99 ,2022,86
Ys VIII: Lacrimosa of DANA,https://steamdb.info/app/579180/,$39.99 ,2018,86
Dominions 4: Thrones of Ascension,https://steamdb.info/app/259060/,$34.99 ,2013,86
Vaygren - Lustful Temptation,https://steamdb.info/app/1771700/,$7.99 ,2024,86
TroubleDays,https://steamdb.info/app/1171270/,$12.99 ,2020,86
KarmaZoo,https://steamdb.info/app/1661630/,$9.99 ,2023,86
Demonheart,https://steamdb.info/app/578900/,$6.99 ,2017,86
Valfaris: Mecha Therion,https://steamdb.info/app/1647920/,$19.99 ,2023,86
Chair Simulator,https://steamdb.info/app/1610870/,-,2021,86
AshenForest,https://steamdb.info/app/1160020/,$6.99 ,2020,86
Retrocycles,https://steamdb.info/app/1306180/,-,2020,86
Wreckfest,https://steamdb.info/app/228380/,$29.99 ,2018,86
Coral Island,https://steamdb.info/app/1158160/,$29.99 ,2023,86
Eastshade,https://steamdb.info/app/715560/,$24.99 ,2019,86
Automobilista,https://steamdb.info/app/431600/,$24.99 ,2016,86
Jabroni Brawl: Episode 3,https://steamdb.info/app/869480/,-,2022,86
FUCK PUTIN,https://steamdb.info/app/1926680/,-,2022,86
Yu Crossing Animals,https://steamdb.info/app/1630290/,-,2021,86
Eye of the Temple,https://steamdb.info/app/589940/,$19.99 ,2021,86
Hello Neighbor Pre-Alpha,https://steamdb.info/app/1092700/,-,2019,86
Crop Rotation,https://steamdb.info/app/2348090/,$9.99 ,2023,86
Mission Zigloton,https://steamdb.info/app/1236070/,-,2020,86
Midnight Monitor: Aldercourt,https://steamdb.info/app/2843540/,$4.99 ,2024,86
Pogo3D,https://steamdb.info/app/2413620/,$7.99 ,2023,86
Forest Star,https://steamdb.info/app/1823350/,-,2021,86
Depth,https://steamdb.info/app/274940/,$19.99 ,2014,86
She Will Punish Them,https://steamdb.info/app/1213740/,$15.99 ,2020,86
Deliver Us The Moon,https://steamdb.info/app/428660/,$24.99 ,2019,86
My Dream Setup,https://steamdb.info/app/2200780/,$5.99 ,2023,86
Happy Game,https://steamdb.info/app/1206060/,$13.13 ,2021,86
Void Stranger,https://steamdb.info/app/2121980/,$11.99 ,2023,86
Slice of Sea,https://steamdb.info/app/750290/,$24.99 ,2021,86
8-Bit Adventures 2,https://steamdb.info/app/733110/,$19.99 ,2023,86
"Ciconia When They Cry - Phase 1: For You, the Replaceable Ones",https://steamdb.info/app/1162560/,$23.99 ,2019,86
What The Dub?!,https://steamdb.info/app/1495860/,$7.99 ,2021,86
UDONGEIN X,https://steamdb.info/app/1819230/,$4.99 ,2021,86
TimeShifters,https://steamdb.info/app/1533470/,$4.99 ,2022,86
Homeworld Remastered Collection,https://steamdb.info/app/244160/,$34.99 ,2015,86
"Warhammer 40,000: Battlesector",https://steamdb.info/app/1295500/,$39.99 ,2021,86
Inkbound,https://steamdb.info/app/1062810/,$29.99 ,2024,86
The Adventures of Fei Duanmu 端木斐异闻录,https://steamdb.info/app/593200/,$3.99 ,2017,86
Touhou Seirensen ~ Undefined Fantastic Object.,https://steamdb.info/app/1100160/,$14.99 ,2020,86
Gearbits,https://steamdb.info/app/2506580/,$9.99 ,2023,86
Para Eyes,https://steamdb.info/app/1797930/,$9.99 ,2022,86
"The Day We Met was a Regular Day in the Infinitely Looping Highschool, is That Normal?",https://steamdb.info/app/1907180/,-,2022,86
Time Rift,https://steamdb.info/app/1257660/,$9.99 ,2022,86
Thief Simulator,https://steamdb.info/app/704850/,$19.99 ,2018,86
Transformice,https://steamdb.info/app/335240/,-,2015,86
Combat Master: Season 1,https://steamdb.info/app/2281730/,-,2023,86
Glory & Miserable Survivors DX,https://steamdb.info/app/2178330/,$9.99 ,2023,86
Robolife2 - Nova Duty,https://steamdb.info/app/1777390/,$14.99 ,2023,96
Touhou Monster TD ~ 幻想乡妖怪塔防,https://steamdb.info/app/1671350/,$18.99 ,2021,96
CHAOS;HEAD NOAH,https://steamdb.info/app/1961950/,$24.99 ,2022,96
The Invisible Hours,https://steamdb.info/app/582560/,$29.99 ,2017,96
Wand Wars,https://steamdb.info/app/422110/,$11.99 ,2016,96
Letter Quest: Grimm's Journey Remastered,https://steamdb.info/app/373970/,$7.99 ,2015,96
Tales From Space: Mutant Blobs Attack,https://steamdb.info/app/206370/,$9.99 ,2012,96
Whimsy,https://steamdb.info/app/1170370/,-,2019,96
Alien Hominid Invasion,https://steamdb.info/app/843200/,$19.99 ,2023,96
Haydee 2,https://steamdb.info/app/1444650/,$24.99 ,2020,96
Plantera,https://steamdb.info/app/421040/,$2.99 ,2016,96
The Bug Butcher,https://steamdb.info/app/350740/,$7.99 ,2016,96
XIII - Classic,https://steamdb.info/app/1170760/,$12.99 ,2020,96
Lost Lands: Dark Overlord Collector's Edition,https://steamdb.info/app/377450/,$9.99 ,2015,96
Void Whispers,https://steamdb.info/app/2885580/,-,2024,96
War of Rights,https://steamdb.info/app/424030/,$29.99 ,2018,96
Wolfpack,https://steamdb.info/app/490920/,$34.99 ,2019,96
Research Story,https://steamdb.info/app/1629830/,$13.99 ,2023,96
Electronauts - VR Music,https://steamdb.info/app/691160/,$19.99 ,2018,96
KinnikuNeko: SUPER MUSCLE CAT,https://steamdb.info/app/1332950/,$11.99 ,2024,96
Curse That Magic Cat!,https://steamdb.info/app/1410830/,-,2021,96
